,energy,cTheta,phi,prob_b,spheri,pt2rel,multip,bqvjet,ptlrel,isb
4370,49.9886,0.4936,0.782,0.0237,0.3182,0.2835,0.555,0.0797,-0.0003,0.0
4371,32.6024,-0.5024,-2.3959,0.0067,0.5706,0.0249,0.2876,0.0247,-0.0003,0.0
4372,41.3581,0.2581,1.4113,0.1604,0.4455,0.0825,0.5384,0.31,-0.0003,1.0
4373,40.6439,-0.2274,-1.6933,0.1331,0.2189,0.0212,0.2705,0.1442,0.1849,1.0
4374,38.1079,-0.6857,2.7583,0.0609,0.7095,0.1088,0.367,0.0552,0.6431,1.0
4375,23.212,0.7051,-0.3434,0.248,0.4832,0.0445,0.478,0.248,0.3083,1.0
4376,49.4636,0.5397,0.7516,0.2031,0.6536,0.1667,0.3853,0.298,-0.0003,1.0
4377,43.7263,-0.5473,-2.3382,0.1561,0.3722,0.1343,0.442,-0.02,-0.0003,1.0
4378,43.4943,0.412,-2.7229,0.044,0.2243,0.0229,0.3099,0.0318,0.1759,0.0
4379,40.2167,-0.415,0.4201,0.0051,0.8066,0.0333,0.2712,0.0308,-0.0003,0.0
4380,53.3944,0.0195,0.0376,0.0066,0.3495,0.1982,0.3778,0.1046,-0.0003,0.0
4381,43.8941,-0.0885,-3.0849,0.0072,0.6353,0.1012,0.5299,0.0115,-0.0003,0.0
4382,45.2674,0.175,1.7823,0.0195,0.2002,0.0236,0.3066,0.0079,-0.0003,0.0
4383,32.4315,-0.1926,-1.3423,0.0674,0.2493,0.0224,0.24,0.0557,-0.0003,0.0
4384,44.4251,0.593,-2.6194,0.4499,0.292,0.0576,0.3962,0.5822,-0.0003,1.0
4385,34.9798,-0.6111,0.5422,0.3419,0.4003,0.0367,0.3758,0.4378,-0.0003,1.0
4386,40.885,-0.1845,2.3088,0.0043,0.5174,0.0285,0.405,0.0098,-0.0003,0.0
4387,37.8546,0.2278,-0.8463,0.1033,0.1183,0.027,0.3677,0.2508,-0.0003,0.0
4388,41.5747,-0.487,0.5539,0.0633,0.1167,0.0406,0.224,0.06,-0.0003,0.0
4389,37.9187,0.515,-2.6016,0.0371,0.2947,0.0298,0.1837,0.0099,-0.0003,0.0
4390,43.5798,-0.6725,-1.6787,0.0022,0.231,0.0165,0.1327,0.0439,-0.0003,0.0
4391,43.4485,0.6777,1.449,0.0165,0.3053,0.0762,0.3542,0.035,-0.0003,0.0
4392,44.0375,-0.514,-0.7074,0.0182,0.2039,0.0243,0.3971,0.1711,0.0339,0.0
4393,36.4233,0.4934,2.4354,0.0031,0.1082,0.0928,0.3716,0.0444,-0.0003,0.0
4394,48.8136,-0.7361,2.5638,0.075,0.4582,0.0463,0.3436,0.2065,-0.0003,0.0
4395,40.0305,0.7128,-0.6931,0.0389,0.4806,0.0817,0.4526,0.036,0.1861,0.0
4396,50.0923,0.169,0.6552,0.0422,0.2238,0.1983,0.4267,0.0833,-0.0003,0.0
4397,47.6448,-0.1572,-2.5035,0.0215,0.4425,0.0407,0.3458,0.0096,-0.0003,0.0
4398,47.422,0.081,-1.6097,0.0113,0.1554,0.0372,0.3895,0.0547,-0.0003,0.0
4399,47.3121,-0.041,1.5295,0.018,0.4228,0.0088,0.1732,0.0361,-0.0003,0.0
4400,41.9165,0.3832,-1.1967,0.0007,0.4883,0.1063,0.4023,0.0496,-0.0003,0.0
4401,36.6125,-0.38,1.9304,0.0029,0.095,0.0392,0.2783,0.0172,-0.0003,0.0
4402,40.6409,0.636,-1.1976,0.0345,0.771,0.0202,0.3155,0.0322,0.1668,0.0
4403,38.2788,-0.6212,1.9484,0.026,0.2384,0.0576,0.1833,0.0113,0.3177,0.0
4404,45.0263,-0.5923,-3.1058,0.0378,0.0883,0.0265,0.2632,0.0455,-0.0003,0.0
4405,35.3857,0.6026,0.0606,0.0675,0.6246,0.0448,0.281,0.0624,-0.0003,0.0
4406,47.9927,0.0894,2.4848,0.0323,0.3792,0.0624,0.3451,0.0203,-0.0003,0.0
4407,47.2877,-0.0948,-0.6957,0.004,0.4178,0.2432,0.6496,0.1185,-0.0003,0.0
4408,47.422,-0.3513,0.7777,0.0053,0.2658,0.0217,0.2596,0.0297,-0.0003,0.0
4409,45.4231,0.3537,-2.3978,0.0694,0.2685,0.0125,0.1313,0.0435,-0.0003,0.0
4410,43.9612,-0.7775,1.5309,0.0331,0.2847,0.0771,0.4856,0.0181,-0.0003,0.0
4411,43.5065,0.757,-1.5905,0.0636,0.4277,0.0601,0.4426,0.153,-0.0003,0.0
4412,46.0883,-0.6987,2.8279,0.0303,0.3014,0.0379,0.3488,0.0495,-0.0003,0.0
4413,45.8961,0.6848,-0.2709,0.0315,0.1864,0.1736,0.5237,0.0473,-0.0003,0.0
4414,55.0423,0.1912,0.1678,0.012,0.0903,0.0517,0.375,0.0237,0.1612,0.0
4415,42.3682,-0.1758,-2.9978,0.02,0.3151,0.109,0.2675,0.0283,-0.0003,0.0
4416,33.1365,-0.7793,1.9402,0.0359,0.2042,0.0528,0.3816,0.0273,-0.0003,0.0
4417,30.0175,0.7712,-1.1281,0.0677,0.3617,0.0498,0.2946,0.0186,0.181,0.0
4418,51.3008,-0.4828,2.5435,0.0014,0.1402,0.0506,0.5937,0.1635,-0.0003,0.0
4419,47.3365,0.4791,-0.6096,0.0515,0.384,0.1421,0.4763,0.0161,-0.0003,0.0
4420,53.8155,0.446,2.0461,0.0186,0.4088,0.0099,0.2514,0.2596,-0.0003,0.0
4421,34.7845,-0.4177,-1.057,0.003,0.5932,0.0328,0.2823,0.1397,0.0293,0.0
4422,45.951,0.7501,0.0236,0.0097,0.1952,0.0493,0.1309,0.0141,-0.0003,0.0
4423,36.4508,-0.7777,-3.0959,0.0373,0.3226,0.049,0.3251,0.0322,-0.0003,0.0
4424,50.1137,-0.79,-0.29,0.0054,0.2534,0.0405,0.256,0.1375,-0.0003,0.0
4425,33.6309,0.8046,2.8793,0.0575,0.3186,0.0206,0.38,0.0775,-0.0003,0.0
4426,46.7323,0.5962,2.5244,0.0555,0.409,0.0103,0.2607,0.0588,-0.0003,0.0
4427,42.652,-0.5847,-0.6168,0.0094,0.5233,0.0307,0.356,0.0328,-0.0003,0.0
4428,48.0659,-0.2426,1.913,0.0233,0.1673,0.2495,0.5175,0.036,-0.0003,0.0
4429,46.9612,0.2448,-1.2085,0.0321,0.3042,0.0755,0.4338,0.0908,-0.0003,0.0
4430,44.4556,0.4086,0.6509,0.0264,0.2352,0.0138,0.132,0.0101,-0.0003,0.0
4431,39.5666,-0.4092,-2.4852,0.006,0.2633,0.1163,0.3632,0.2309,-0.0003,0.0
4432,49.3721,0.2572,2.6142,0.1028,0.233,0.0552,0.2569,0.1207,-0.0003,0.0
4433,44.4373,-0.2675,-0.5078,0.0251,0.2326,0.0239,0.3962,0.1323,-0.0003,0.0
4434,48.7648,-0.7717,-2.4819,0.0587,0.4302,0.0504,0.4296,0.0637,0.1323,1.0
4435,40.4852,0.7785,0.6509,0.2993,0.4405,0.0498,0.2256,0.3342,-0.0003,1.0
4436,47.5288,-0.1033,2.3141,0.0496,0.1862,0.0848,0.3027,0.0854,-0.0003,0.0
4437,44.5808,0.0669,-0.8203,0.0358,0.5499,0.0477,0.3518,0.0246,0.1588,0.0
4438,43.6835,-0.0878,-0.1956,0.0172,0.5299,0.0198,0.2653,0.0148,-0.0003,0.0
4439,38.6969,0.1135,2.9516,0.0679,0.2502,0.0342,0.2741,0.1575,-0.0003,0.0
4440,40.2045,0.5756,-1.7746,0.2065,0.5295,0.0218,0.226,0.2967,-0.0003,1.0
4441,36.9574,-0.5827,1.3439,0.1776,0.2451,0.048,0.3238,0.0462,0.5234,1.0
4442,45.8747,-0.3722,2.1565,0.0282,0.0294,0.0495,0.2183,0.0197,0.1094,0.0
4443,37.1008,0.3917,-0.9442,0.0126,0.1199,0.0118,0.2773,0.0058,-0.0003,0.0
4444,52.3568,-0.4718,-2.4614,0.3931,0.5977,0.0428,0.3797,0.7047,-0.0003,1.0
4445,51.6518,0.4818,0.6882,0.1657,0.3774,0.2315,0.6351,0.1343,-0.0003,1.0
4446,60.4868,0.2152,-2.1823,0.0153,0.0315,0.0529,0.3257,0.0118,-0.0003,0.0
4447,46.1402,-0.1795,0.9313,0.0835,0.7662,0.089,0.523,0.0213,-0.0003,0.0
4448,49.8543,0.2472,-2.9882,0.0783,0.6227,0.0715,0.5981,0.0169,-0.0003,0.0
4449,46.4485,-0.2282,0.1462,0.049,0.4596,0.0545,0.3481,0.0893,-0.0003,0.0
4450,44.3305,0.6125,-2.1859,0.02,0.474,0.057,0.2202,0.0125,-0.0003,0.0
4451,44.1108,-0.6349,0.9518,0.0327,0.2392,0.0348,0.3969,0.0388,-0.0003,0.0
4452,47.2969,0.1721,1.7053,0.2267,0.7057,0.0321,0.3464,0.1693,-0.0003,1.0
4453,38.2086,-0.2016,-1.4734,0.2984,0.1816,0.0755,0.2292,0.3646,0.2971,1.0
4454,41.6602,-0.7082,-1.9747,0.0797,0.3025,0.1033,0.1791,0.0969,-0.0003,1.0
4455,37.528,0.6416,1.153,0.1802,0.2822,0.2109,0.645,0.1207,-0.0003,1.0
4456,50.3578,0.1279,-2.1932,0.1066,0.3265,0.0674,0.2557,0.0826,-0.0003,0.0
4457,48.0873,-0.1475,0.9267,0.0275,0.3464,0.0709,0.3449,0.0101,-0.0003,0.0
4458,50.312,-0.3639,-1.3834,0.0088,0.551,0.0389,0.2557,0.0259,-0.0003,0.0
4459,49.6773,0.3734,1.7565,0.0344,0.2147,0.0928,0.3848,0.0843,-0.0003,0.0
4460,46.5919,-0.718,-2.8799,0.0178,0.4385,0.0282,0.3478,0.2941,-0.0003,0.0
4461,44.1932,0.7077,0.2464,0.0014,0.1607,0.1437,0.0882,0.0233,-0.0003,0.0
4462,47.7607,0.6925,1.6331,0.0135,0.4185,0.0985,0.6047,0.2225,-0.0003,0.0
4463,38.8373,-0.7333,-1.5618,0.0255,0.3454,0.0668,0.3651,0.1779,-0.0003,0.0
4464,41.9287,-0.4508,-1.9274,0.1792,0.3747,0.0337,0.3129,0.1547,0.2057,1.0
4465,31.3481,0.5239,1.1817,0.2533,0.7213,0.0405,0.2909,0.1653,0.3703,1.0
4466,59.8489,0.7855,0.8649,0.0594,0.274,0.0901,0.4898,0.033,-0.0003,0.0
4467,39.6887,-0.79,-2.2784,0.0022,0.1459,0.0429,0.2268,0.0215,-0.0003,0.0
4468,53.4188,-0.0069,-0.5232,0.008,0.1329,0.0541,0.4198,0.1812,-0.0003,0.0
4469,44.3519,0.0262,2.6266,0.0118,0.3073,0.0145,0.2202,0.0195,-0.0003,0.0
4470,52.2438,-0.2047,1.3904,0.0012,0.5334,0.0304,0.3377,0.0617,-0.0003,0.0
4471,34.757,0.1782,-1.7203,0.0522,0.2349,0.0255,0.5177,0.0379,-0.0003,0.0
4472,42.9938,0.362,3.0843,0.0179,0.5397,0.0883,0.3108,0.0191,-0.0003,0.0
4473,37.5799,-0.3957,-0.049,0.0593,0.5379,0.0671,0.5066,0.0428,-0.0003,0.0
4474,48.5512,-0.5254,-1.1137,0.0409,0.0432,0.0949,0.172,0.0372,-0.0003,0.0
4475,44.9104,0.4918,1.994,0.049,0.2656,0.0329,0.3951,0.133,-0.0003,0.0
4476,50.5714,-0.7383,1.4364,0.0335,0.5767,0.1171,0.681,0.1906,0.6232,0.0
4477,47.9835,0.7479,-1.6896,0.0564,0.5301,0.0128,0.1726,0.0259,-0.0003,0.0
4478,44.0681,-0.0964,2.2402,0.0199,0.5399,0.0304,0.397,0.0372,-0.0003,1.0
4479,42.0752,0.0661,-0.8764,0.0604,0.501,0.1139,0.6252,0.0274,-0.0003,1.0
4480,46.7842,-0.6987,-1.6236,0.0345,0.4869,0.1001,0.6514,0.0278,-0.0003,0.0
4481,42.2095,0.6881,1.5201,0.0196,0.2452,0.0099,0.2677,0.0869,0.046,0.0
4482,49.131,-0.5479,1.8277,0.0759,0.4285,0.0271,0.3002,0.0381,-0.0003,0.0
4483,45.1362,0.5481,-1.2897,0.0063,0.276,0.0537,0.263,0.0217,-0.0003,0.0
4484,42.4689,0.7884,-0.6283,0.0351,0.206,0.129,0.2673,0.1116,-0.0003,0.0
4485,38.0255,-0.7905,2.4877,0.0,-1.0,0.0,0.0,-0.02,-0.0003,0.0
4486,50.2052,0.5543,-1.68,0.0339,0.2242,0.0555,0.1706,0.0411,-0.0003,0.0
4487,48.3741,-0.5556,1.4639,0.0354,0.1605,0.2755,0.1722,0.1462,-0.0003,0.0
4488,45.3529,0.1277,0.0956,0.1213,0.2124,0.0182,0.394,0.0565,-0.0003,0.0
4489,42.8687,-0.1084,-3.0239,0.1257,0.2947,0.0467,0.3999,0.1214,0.1749,0.0
4490,47.3732,-0.6087,2.9845,0.0135,0.3311,0.0763,0.4329,0.0141,-0.0003,0.0
4491,30.3288,0.603,-0.1202,0.0215,0.2728,0.0213,0.1468,0.013,-0.0003,0.0
4492,52.311,0.0318,1.8035,0.1263,0.2632,0.2409,0.2954,0.1669,0.3969,0.0
4493,44.3275,-0.0203,-1.2659,0.0268,0.1506,0.035,0.3523,0.064,0.0931,0.0
4494,52.1279,-0.3956,1.0031,0.0826,0.3543,0.0451,0.5069,0.1375,0.1331,0.0
4495,36.8414,0.3758,-2.0807,0.172,0.4171,0.0974,0.463,0.0706,0.1799,0.0
4496,53.3028,-0.5576,-2.0132,0.0326,0.3407,0.0727,0.336,0.1035,-0.0003,0.0
4497,42.9389,0.5537,1.0643,0.0029,0.5416,0.097,0.4886,0.0184,-0.0003,0.0
4498,48.3711,0.6268,-0.2928,0.0315,0.2532,0.0169,0.3444,0.092,-0.0003,0.0
4499,47.6173,-0.641,2.8626,0.01,0.2948,0.064,0.3891,0.0539,-0.0003,0.0
4500,45.9937,-0.5126,-1.5902,0.0705,0.2437,0.0344,0.4798,0.2072,-0.0003,1.0
4501,40.238,0.4812,1.5665,0.3982,0.5666,0.0464,0.3616,0.4948,0.1954,1.0
4502,45.9907,-0.0581,2.5132,0.0694,0.1703,0.0569,0.3053,0.0694,-0.0003,0.0
4503,40.5951,0.039,-0.6057,0.0099,0.1292,0.1294,0.4058,0.2902,-0.0003,0.0
4504,52.5032,-0.6841,0.9999,0.0633,0.2448,0.1812,0.506,0.0447,-0.0003,0.0
4505,44.48,0.6825,-2.1453,0.1071,0.1398,0.0331,0.264,0.1032,-0.0003,0.0
4506,49.1798,0.1328,-1.8935,0.2282,0.3136,0.0638,0.343,0.2204,-0.0003,0.0
4507,45.1331,-0.1158,1.2748,0.0557,0.707,0.0431,0.4822,0.0936,-0.0003,0.0
4508,54.1573,-0.6947,-1.5729,0.038,0.1951,0.0814,0.251,0.0134,-0.0003,0.0
4509,47.3365,0.704,1.5233,0.0543,0.6647,0.0575,0.3897,0.0809,-0.0003,0.0
4510,46.5644,0.2633,1.5004,0.0356,0.0772,0.0255,0.2174,0.0361,-0.0003,0.0
4511,46.4485,-0.2633,-1.6375,0.0327,0.2013,0.0248,0.3046,0.0961,-0.0003,0.0
4512,49.308,0.1717,0.8461,0.0099,0.2888,0.0328,0.3427,0.0178,-0.0003,0.0
4513,43.769,-0.1756,-2.2933,0.0071,0.243,0.0221,0.2651,0.0124,-0.0003,0.0
4514,43.4333,-0.0828,-0.2149,0.0146,0.3501,0.0385,0.3985,0.1083,-0.0003,0.0
4515,38.056,0.0628,2.8909,0.0102,0.2364,0.0413,0.3671,0.0175,-0.0003,0.0
4516,44.7425,0.4054,1.6031,0.4587,0.1993,0.096,0.3954,0.3778,-0.0003,1.0
4517,43.7995,-0.4078,-1.5683,0.4057,0.5835,0.0358,0.3535,0.5823,-0.0003,1.0
4518,44.4984,-0.1188,1.1803,0.0339,0.2671,0.0186,0.352,0.0565,-0.0003,0.0
4519,42.5849,0.15,-2.0063,0.3068,0.1296,0.0622,0.4897,0.1002,-0.0003,0.0
4520,50.7485,-0.7142,-2.8943,0.0978,0.4642,0.039,0.4678,0.138,-0.0003,1.0
4521,27.57,0.6768,0.2592,0.341,0.4515,0.0327,0.5035,0.5217,0.3365,1.0
4522,50.9133,-0.4225,1.4611,0.1729,0.2627,0.0762,0.3824,0.206,-0.0003,1.0
4523,49.9214,0.4186,-1.7574,0.0919,0.4434,0.0597,0.2136,0.197,-0.0003,1.0
4524,49.4697,-0.4663,-0.9501,0.0486,0.8742,0.0878,0.5137,0.1089,-0.0003,1.0
4525,47.5654,0.5046,2.2065,0.5072,0.6168,0.0262,0.4757,0.2164,-0.0003,1.0
4526,46.0975,0.1547,1.7264,0.028,0.1637,0.0663,0.4796,0.0212,-0.0003,0.0
4527,36.2036,-0.1651,-1.4561,0.025,0.2424,0.0406,0.3257,0.0312,-0.0003,0.0
4528,54.8806,-0.7605,2.4762,0.004,0.4092,0.0738,0.3753,0.1076,-0.0003,0.0
4529,51.9142,0.7917,-0.6979,0.0747,0.51,0.1002,0.6765,0.0661,-0.0003,0.0
4530,48.4993,0.55,-2.9925,0.0197,0.5595,0.1558,0.4733,0.0602,-0.0003,0.0
4531,41.4923,-0.5746,0.1203,0.0023,0.6792,0.0107,0.3586,0.1352,-0.0003,0.0
4532,48.7892,-0.5015,-2.5377,0.0222,0.1082,0.0904,0.5155,0.0159,-0.0003,0.0
4533,46.8421,0.5204,0.6016,0.0431,0.4112,0.0469,0.2605,0.032,-0.0003,0.0
4534,43.0701,0.3487,3.0774,0.0304,0.2319,0.0265,0.355,0.0866,-0.0003,0.0
4535,30.0206,-0.3472,-0.0878,0.0205,0.1212,0.0142,0.1473,0.0069,-0.0003,0.0
4536,48.7099,0.7773,-1.2874,0.0472,0.7539,0.089,0.5157,0.0661,-0.0003,1.0
4537,39.5331,-0.8145,1.8975,0.4431,0.4192,0.0604,0.2725,0.5875,-0.0003,1.0
4538,45.4414,-0.7361,1.8478,0.0054,0.0803,0.0403,0.1751,0.0814,-0.0003,0.0
4539,42.9297,0.7158,-1.3082,0.0392,0.5509,0.0616,0.3998,0.0117,-0.0003,0.0
4540,47.7974,-0.719,-2.3493,0.0665,0.3174,0.0336,0.2159,0.0386,-0.0003,0.0
4541,42.2431,0.7088,0.8603,0.0224,0.1978,0.1047,0.3123,0.0953,-0.0003,0.0
4542,52.9458,-0.1487,-0.3596,0.0294,0.1329,0.0495,0.2103,0.0963,0.2749,0.0
4543,46.952,0.1516,2.7628,0.0584,0.6377,0.0257,0.2169,0.145,-0.0003,0.0
4544,53.2235,0.6513,1.3675,0.0015,0.2564,0.0386,0.3782,0.0472,-0.0003,0.0
4545,46.6377,-0.6598,-1.7764,0.0341,0.5347,0.1251,0.3477,0.0823,0.3744,0.0
4546,49.4667,-0.7284,2.278,0.0317,0.1485,0.0404,0.1284,0.0098,-0.0003,0.0
4547,47.6814,0.7239,-0.8828,0.0275,0.0967,0.0226,0.3025,0.0556,-0.0003,0.0
4548,48.0415,-0.1601,2.9959,0.0477,0.2504,0.2441,0.3881,0.022,-0.0003,0.0
4549,36.6705,0.1329,-0.146,0.0246,0.2493,0.0241,0.2782,0.0872,-0.0003,0.0
4550,57.9873,0.3359,-2.6009,0.1787,0.2812,0.0546,0.4113,0.1745,-0.0003,0.0
4551,50.9621,-0.3381,0.5432,0.0766,0.1963,0.0765,0.6372,0.1618,-0.0003,0.0
4552,48.6976,0.0871,-0.9477,0.005,0.0478,0.0371,0.129,0.0142,-0.0003,0.0
4553,43.3356,-0.1015,2.1985,0.1928,0.5147,0.0624,0.5317,0.022,-0.0003,0.0
4554,46.4607,0.1096,1.695,0.0208,0.3176,0.1236,0.5221,0.0189,-0.0003,0.0
4555,38.5534,-0.1219,-1.4439,0.0278,0.2935,0.0214,0.4115,0.0871,0.079,0.0
4556,53.0861,-0.7624,-0.7818,0.1304,0.4168,0.0732,0.3784,0.0468,-0.0003,1.0
4557,32.0012,0.762,2.4402,0.1254,0.3837,0.0676,0.2409,0.0827,0.3353,1.0
4558,44.8066,-0.7385,-2.1984,0.0088,0.3346,0.0326,0.3074,0.0165,-0.0003,1.0
4559,39.2096,0.736,0.8647,0.1697,0.6125,0.045,0.3186,0.2901,0.3228,1.0
4560,53.5866,0.2319,2.1502,0.0512,0.1389,0.0996,0.5034,0.0145,-0.0003,0.0
4561,52.1035,-0.2274,-0.9895,0.0108,0.3632,0.0223,0.2112,0.0582,-0.0003,0.0
4562,43.2136,-0.17,-1.628,0.5087,0.336,0.0423,0.3104,0.5318,0.3286,1.0
4563,38.3917,0.2611,1.5155,0.1104,0.6025,0.0399,0.4578,0.2608,0.1526,1.0
4564,45.6214,0.3525,3.0113,0.0677,0.3277,0.0286,0.3497,0.0595,-0.0003,1.0
4565,43.6561,-0.3393,-0.1223,1.1261,0.4398,0.074,0.3538,0.6072,0.3423,1.0
4566,45.3803,-0.2548,-0.7589,0.0095,0.2648,0.0314,0.2626,0.0867,-0.0003,0.0
4567,35.1171,0.3169,2.4231,0.0333,0.4036,0.1364,0.4223,0.0289,-0.0003,0.0
4568,48.7282,0.0896,3.0182,0.0016,0.1923,0.0763,0.6016,0.1465,-0.0003,0.0
4569,43.1952,-0.0638,-0.1383,0.012,0.0644,0.0271,0.0887,0.0024,-0.0003,0.0
4570,45.3193,-0.7392,2.9527,0.006,0.2991,0.0929,0.3065,0.0678,-0.0003,0.0
4571,33.4783,0.7348,-0.1394,0.0152,0.2513,0.0175,0.4757,0.0699,-0.0003,0.0
4572,50.3304,0.6664,2.4642,0.005,0.0741,0.0502,0.4262,0.0213,-0.0003,0.0
4573,44.6204,-0.6549,-0.7389,0.0072,0.5456,0.0132,0.2198,0.0306,0.0338,0.0
4574,48.9113,-0.4481,-0.7387,0.0745,0.7046,0.0895,0.6869,0.051,-0.0003,0.0
4575,45.5085,0.4364,2.3929,0.0056,0.1672,0.132,0.3062,0.0123,-0.0003,0.0
4576,49.015,-0.0021,2.0073,0.0147,0.1976,0.08,0.3003,0.038,-0.0003,0.0
4577,42.5391,0.016,-1.151,0.0157,0.0967,0.0551,0.5344,0.1735,-0.0003,0.0
4578,43.0976,0.7357,2.1925,0.2156,0.6071,0.0258,0.4881,0.3947,-0.0003,1.0
4579,35.3399,-0.75,-0.9536,0.0375,0.2464,0.0393,0.3747,0.0349,-0.0003,1.0
4580,49.4545,0.7631,-1.0703,0.2594,0.4674,0.2004,0.4709,0.2281,-0.0003,1.0
4581,40.9613,-0.7292,2.0836,0.1729,0.2733,0.0662,0.2249,0.3267,0.551,1.0
4582,44.1535,0.2332,1.4897,0.6514,0.5982,0.0342,0.3527,0.3044,-0.0003,1.0
4583,44.1016,-0.2155,-1.6346,0.0809,0.1251,0.0493,0.5734,0.0849,-0.0003,1.0
4584,42.1607,-0.291,2.2825,0.0005,0.1896,0.0056,0.3571,0.0255,-0.0003,0.0
4585,39.2462,0.3072,-0.8614,0.0429,0.1885,0.0206,0.273,0.0574,-0.0003,0.0
4586,48.1483,-0.3864,0.0957,0.0269,0.2855,0.0229,0.2155,0.0851,-0.0003,0.0
4587,34.7692,0.3971,-3.0532,0.0826,0.3714,0.0069,0.3294,-0.02,-0.0003,0.0
4588,53.1044,-0.6081,2.2883,0.004,0.1165,0.0826,0.4204,0.0246,-0.0003,0.0
4589,43.1006,0.6022,-0.8617,0.0026,0.7386,0.0099,0.3106,0.0593,-0.0003,0.0
4590,46.2531,0.2988,1.2877,0.0031,0.1042,0.0315,0.2178,0.0251,-0.0003,0.0
4591,43.2502,-0.291,-1.8616,0.0436,0.1366,0.0207,0.2217,0.03,-0.0003,0.0
4592,47.8614,0.4679,-1.5817,0.0414,0.2847,0.0866,0.6907,0.0772,-0.0003,0.0
4593,47.1229,-0.4672,1.5496,0.0763,0.468,0.0788,0.3901,0.0716,-0.0003,0.0
4594,50.5318,0.3694,2.8858,0.3585,0.5238,0.1242,0.596,0.3992,-0.0003,1.0
4595,42.0844,-0.3926,-0.2746,0.1056,0.7178,0.0729,0.4912,0.2481,-0.0003,1.0
4596,47.8645,0.4171,-0.4044,0.0556,0.6378,0.0397,0.4317,0.1346,-0.0003,0.0
4597,44.8676,-0.3949,2.7402,0.0262,0.1198,0.0366,0.1756,0.0308,-0.0003,0.0
4598,51.9326,0.7553,-3.0697,0.0334,0.4504,0.0378,0.3382,0.0115,0.2612,0.0
4599,34.0398,-0.7473,0.0691,0.0562,0.0851,0.0262,0.1894,0.0651,-0.0003,0.0
4600,49.0089,-0.2556,-1.0145,0.0655,0.5157,0.0231,0.1716,0.0656,-0.0003,1.0
4601,45.658,0.2415,2.1247,0.5208,0.6379,0.0726,0.3496,0.6394,-0.0003,1.0
4602,44.5167,-0.056,-1.7154,0.2329,0.6221,0.0667,0.6599,0.1946,-0.0003,1.0
4603,42.1759,0.0609,1.4338,0.1489,0.0471,0.0284,0.3124,0.1107,0.1484,1.0
4604,48.2612,-0.7928,-1.5152,0.0323,0.1387,0.0417,0.3446,0.0309,-0.0003,0.0
4605,34.0948,0.7788,1.646,0.0044,0.2655,0.0481,0.2839,0.0079,-0.0003,0.0
4606,46.5827,0.0164,-0.9157,0.0165,0.3328,0.0641,0.3913,0.0833,-0.0003,0.0
4607,46.1738,-0.018,2.2211,0.0118,0.1375,0.0718,0.3922,0.0101,-0.0003,0.0
4608,48.423,-0.5562,-1.1401,0.0379,0.3526,0.0583,0.5165,0.091,-0.0003,0.0
4609,46.6224,0.565,1.983,0.0746,0.0873,0.2153,0.3043,0.0411,-0.0003,0.0
4610,48.9143,-0.1134,-0.8435,0.006,0.484,0.0389,0.3005,0.0715,-0.0003,0.0
4611,48.4077,0.1248,2.2995,0.0141,0.1803,0.1555,0.5596,0.0274,-0.0003,0.0
4612,50.486,0.6491,2.3903,0.0338,0.452,0.0479,0.3407,0.0255,-0.0003,0.0
4613,47.1504,-0.6327,-0.7412,0.0533,0.4865,0.1845,0.5634,0.0228,-0.0003,0.0
4614,45.2399,-0.171,0.7927,0.064,0.3286,0.0415,0.5695,0.0253,-0.0003,0.0
4615,44.4282,0.1822,-2.4097,0.0598,0.6122,0.0842,0.3081,0.0639,-0.0003,0.0
4616,49.7627,0.0845,1.9956,0.0787,0.2298,0.0366,0.2564,0.0268,-0.0003,0.0
4617,33.6645,-0.1082,-1.1449,0.0088,0.5469,0.0227,0.285,0.0517,-0.0003,0.0
4618,45.0935,-0.7636,-2.382,0.027,0.288,0.0406,0.4385,0.0113,-0.0003,0.0
4619,27.3503,0.7474,0.7301,0.0205,0.2299,0.0222,0.1009,0.0043,-0.0003,0.0
4620,45.1972,0.6437,1.6151,0.0115,0.5406,0.0431,0.3944,0.0604,-0.0003,0.0
4621,41.7243,-0.5341,-1.5175,0.0392,0.2953,0.0209,0.2686,0.0709,-0.0003,0.0
4622,55.8267,-0.5947,0.3164,0.018,0.5788,0.0333,0.3737,0.0267,-0.0003,0.0
4623,41.1505,0.6153,-2.8366,0.0033,0.1261,0.0766,0.2695,0.0754,-0.0003,0.0
4624,50.5714,0.0393,-0.6094,0.004,0.1973,0.0659,0.3831,0.0648,-0.0003,0.0
4625,46.6316,-0.009,2.5315,0.0013,0.1108,0.0163,0.3042,0.0844,-0.0003,0.0
4626,50.2388,-0.5371,1.8646,0.0052,0.4332,0.0533,0.1706,0.0228,-0.0003,0.0
4627,30.9453,0.5389,-1.2683,0.0266,0.1091,0.0685,0.2433,0.112,-0.0003,0.0
4628,48.1483,-0.7839,-0.5965,0.0258,0.0438,0.0198,0.1724,0.0829,-0.0003,0.0
4629,34.8791,0.771,2.5916,0.0185,0.2099,0.0813,0.2821,0.0385,-0.0003,0.0
4630,50.9163,-0.1285,2.1453,0.0284,0.2501,0.092,0.4249,0.0411,-0.0003,0.0
4631,49.4606,0.1221,-1.0298,0.0429,0.595,0.0384,0.3853,0.0297,-0.0003,0.0
4632,45.774,-0.0596,-0.3794,0.094,0.1947,0.0233,0.262,0.0884,0.097,1.0
